#lambda flux_corrected
5470.158571882718 1.1473845999999999E-15
5471.4199783677805 1.4735463E-15
5472.678671343541 1.5135116E-15
5473.940658957974 1.5245984E-15
5475.199931812992 1.4901509E-15
5476.462500824519 1.5190248499999999E-15
5477.722353825945 1.4908682E-15
5478.982496654898 1.3481911E-15
5480.245937917523 1.4948998E-15
5481.506661293681 1.3992881E-15
5482.770684623098 1.3221752E-15
5484.031988813916 1.2082114000000001E-15
5485.296594478281 1.2444432E-15
5486.558479751342 1.0451129E-15
5487.820655319452 1.3462267E-15
5489.086134641946 1.4450469999999998E-15
5490.348891693741 1.11581955E-15
5491.614954021959 1.166657E-15
5492.87829282533 1.4022641999999999E-15
5494.144938427862 1.3635014E-15
5495.4088592508215 1.3259209999999999E-15
5496.673070837104 1.3641285E-15
5497.940591507065 1.3668609E-15
5499.205385515026 1.305145E-15
5500.4734901311585 1.2520884E-15
5501.73886682912 1.0056699E-15
5503.007555660447 1.2948778E-15
5504.273515316853 1.2699502E-15
5505.539766205615 1.5612889E-15
5506.809331515944 1.3799338E-15
5508.0761657658895 1.3161490999999999E-15
5509.346315964355 1.4476003E-15
5510.6137338442395 1.3686543E-15
5511.8844692002995 1.3325305E-15
5513.152470979 1.3614478E-15
5514.420764459843 1.3864984E-15
5515.692377708755 1.4241667E-15
5516.961255491803 1.4384191E-15
5518.233454572336 1.5468588999999999E-15
5519.502916926777 1.4551641E-15
5520.775702108823 1.3539789E-15
5522.04574930397 1.4511034E-15
5523.316088671805 1.2994916999999998E-15
5524.589753162833 1.1471325E-15
5525.860677775412 1.3805687999999999E-15
5527.134929043068 1.3465208E-15
5528.406439170014 1.2711781E-15
5529.681277484624 1.3704651999999998E-15
5530.953373395683 1.331582E-15
5532.2257619507345 1.3146981E-15
5533.5014809927425 1.4919940999999999E-15
5534.774455736598 1.5704425999999999E-15
5536.0507625017635 1.5115165E-15
5537.32432370448 1.3747947E-15
5538.601218463567 1.3888252E-15
5539.875366395326 1.2907158E-15
5541.149807443142 1.571053E-15
5542.427584350331 1.5176602E-15
5543.702612532534 1.3160617E-15
5544.980978110937 1.4827323E-15
5546.256593698019 1.2288094499999998E-15
5547.535548218839 1.3559065E-15
5548.811751481417 1.2564447E-15
5550.088248332878 1.49011965E-15
5551.368086424794 1.4958356E-15
5552.64517135775 1.4806495E-15
5553.925599070468 1.4442663E-15
5555.203272355847 1.3969943E-15
5556.484289961005 1.3716314999999999E-15
5557.7625518698605 1.540847E-15
5559.041107841189 1.6407364000000002E-15
5560.323010442734 1.4926983999999999E-15
5561.602155444191 1.4900972E-15
5562.884648617657 1.5861871E-15
5564.1643829206105 1.5121357E-15
5565.447466938073 1.4636263E-15
5566.727790814014 1.6104052E-15
5568.00840922678 1.6196584999999999E-15
5569.292379668218 1.4391594E-15
5570.573588061279 1.40716E-15
5571.858150027292 1.2851981E-15
5573.139948672452 1.4078461000000001E-15
5574.4251024355535 1.4081336E-15
5575.707491604742 8.406351000000001E-16
5576.993237437573 1.2115272499999999E-15
5578.276217402844 1.5927239E-15
5579.559492515969 1.337694E-15
5580.846126611703 2.8148596000000002E-15
5582.129992929065 1.2328389E-15
5583.417219776516 1.3754239999999998E-15
5584.7016775704815 1.5158537E-15
5585.989497442732 1.3013703E-15
5587.274546985794 1.3340101E-15
5588.559892152815 1.2552278499999999E-15
5589.848601720826 1.1618147E-15
5591.134539045756 1.2604943000000001E-15
5592.423842321654 1.3853751000000001E-15
5593.7103720773 1.1984778999999999E-15
5595.000269334606 1.1172209E-15
5596.287391793901 1.4152613E-15
5597.574810354026 1.3017041E-15
5598.8655987422635 1.5207219999999998E-15
5600.153610415509 1.3831543E-15
5601.444993469345 1.7637080999999998E-15
5602.733598528957 1.5093735E-15
5604.025576522354 1.534711E-15
5605.314775241707 1.489011E-15
5606.604270539531 1.4138514499999998E-15
5607.8971411013445 1.3087886E-15
5609.1872304690405 1.3736306E-15
5610.480696655709 1.5559003E-15
5611.771380366965 1.5709475499999999E-15
5613.065442452892 1.5782788999999999E-15
5614.356720781522 1.6363707E-15
5615.648296167035 1.4713521E-15
5616.943252261183 1.3693103999999999E-15
5618.235422674864 1.6347844999999999E-15
5619.530975354671 1.4931677E-15
5620.823741070649 1.5515710999999999E-15
5622.11989061096 1.3241527E-15
5623.413251903491 1.4607392E-15
5624.706910732087 1.3346496E-15
5626.0039557227465 1.4359559999999999E-15
5627.298210539351 1.4604746E-15
5628.595853078023 1.5766925E-15
5629.890704157208 1.6004508999999998E-15
5631.188944519182 1.6315097999999998E-15
5632.484392135646 1.5945704E-15
5633.780137768132 1.5871402E-15
5635.079275024906 1.6566880999999999E-15
5636.37561760679 1.5830017E-15
5637.675353375483 1.5446776E-15
5638.97229318178 1.6962893000000001E-15
5640.272627738125 1.46694145E-15
5641.570165043976 1.5183515999999998E-15
5642.868000846579 1.5236045000000001E-15
5644.169233744507 1.6272504999999999E-15
5645.467667459449 1.5736129E-15
5646.769499834757 1.4647831E-15
5648.068531737496 1.4987037E-15
5649.370963866361 1.4057356E-15
5650.6705942324825 1.6321359999999999E-15
5651.970523576861 1.5655267E-15
5653.273855496427 1.4018979E-15
5654.574383717638 1.3305357000000001E-15
5655.878316081601 1.2444318E-15
5657.179443455548 1.3549476E-15
5658.483976540533 1.4450484E-15
5659.785703343244 1.5986497E-15
5661.087729606495 1.5859891E-15
5662.393163933634 1.5774660999999999E-15
5663.6957900397665 1.39351015E-15
5665.001825779882 1.4753044E-15
5666.305052005245 1.5911994E-15
5667.611689435406 1.3057666E-15
5668.915516056473 1.3939812999999998E-15
5670.219642621141 1.2860711E-15
5671.5271827472525 1.5890946E-15
5672.831910122411 1.4881773000000001E-15
5674.140052631638 1.3975494E-15
5675.445381094079 1.4550354000000001E-15
5676.754126263941 1.5457956E-15
5678.060056090586 1.4461379E-15
5679.369404198726 1.4517314E-15
5680.675935666623 1.5348882E-15
5681.982767700368 1.481614E-15
5683.293020377142 1.6271559E-15
5684.600454467784 1.6708446999999999E-15
5685.9113107773455 1.7177396999999998E-15
5687.219347202254 1.5542986E-15
5688.530807422696 1.4624041E-15
5689.839446459365 1.6740750999999999E-15
5691.148386546724 1.6312033E-15
5692.460752794961 1.7228645E-15
5693.770295910398 1.665824E-15
5695.083266765144 1.5787084E-15
5696.3934131864735 1.7315457999999999E-15
5697.706988926269 1.7112134999999998E-15
5699.017738931434 1.53303795E-15
5700.328790472915 1.3327444E-15
5701.643273702021 1.4045151E-15
5702.954929244326 1.3321017E-15
5704.270018055233 1.5617741E-15
5705.582277876624 1.7649908E-15
5706.897972548322 1.4890602E-15
5708.210836927191 1.553323E-15
5709.524003328785 1.3747142E-15
5710.840606953667 1.6288795E-15
5712.1543783304 1.5368312E-15
5713.471588513947 1.4167432E-15
5714.78596514453 1.5650285E-15
5716.103782166185 1.6203053E-15
5717.418764329458 1.6545936999999999E-15
5718.734049002651 1.6594189E-15
5720.052776443723 1.6134035000000001E-15
5721.368667067941 1.6048850999999998E-15
5722.688002046119 1.542514E-15
5724.004498900525 1.3812521E-15
5725.324441695702 1.3442831999999998E-15
5726.641545059584 1.4559664E-15
5727.958951421363 1.5655362999999999E-15
5729.279806104559 1.4762980999999999E-15
5730.597819394824 1.4039537E-15
5731.919282595146 1.4151237E-15
5733.23790309351 1.4645233E-15
5734.559975091302 1.5395556E-15
5735.879203077503 1.3177874E-15
5737.198734550369 1.4343237E-15
5738.521719907148 1.3026987999999999E-15
5739.841859287538 1.4114786999999999E-15
5741.165454143043 1.5533139E-15
5742.48620171102 1.4664047999999999E-15
5743.810406346047 1.3688342E-15
5745.131762381802 1.544985E-15
5746.453422393778 1.5910793E-15
5747.778541861132 1.5713333E-15
5749.100810761248 1.4772202E-15
5750.426540710513 1.4323123E-15
5751.7494187792845 1.5420477E-15
5753.075759491709 1.5410339E-15
5754.399247009779 1.6296162E-15
5755.723038994414 1.4793336999999998E-15
5757.050296014883 1.4905147E-15
5758.374697869858 1.4987357E-15
5759.702566357007 1.6491661E-15
5761.027578363289 1.7741568E-15
5762.356058598821 1.5752935E-15
5763.681681037505 1.5315547E-15
5765.00760843389 1.5662482E-15
5766.337006455565 1.4309303E-15
5767.663544706073 1.3739043000000001E-15
5768.993555180787 1.4614843E-15
5770.320704566837 1.5603191E-15
5771.651327776746 1.6956812E-15
5772.97908857989 1.605418E-15
5774.307154832662 1.5349947E-15
5775.638697309198 1.5428193E-15
5776.967375401462 1.5783125E-15
5778.299531318985 1.5643053E-15
5779.628821532617 1.5248203E-15
5780.96159117374 1.4334466E-15
5782.2914937907435 1.3288404E-15
5783.624877438208 1.3748798E-15
5784.955392740717 1.6928864E-15
5786.286214126521 1.3631171999999999E-15
5787.620518947673 1.4730008E-15
5788.95195344226 1.3783361E-15
5790.28687297701 1.4895777E-15
5791.618920862837 1.5509565999999999E-15
5792.954455394383 1.5261874E-15
5794.28711695404 1.3447039E-15
5795.620085090737 1.3944900999999999E-15
5796.956542281918 1.4947496E-15
5798.290124516404 1.5044185E-15
5799.6271974127785 1.6061625E-15
5800.961394027968 1.5842021E-15
5802.299082913192 1.6872475000000002E-15
5803.633894192129 1.588204E-15
5804.969012542647 1.4441587E-15
5806.30762557585 1.5898702E-15
5807.643359014759 1.2922231E-15
5808.982588746351 1.6705335999999999E-15
5810.318937557022 1.4832736E-15
5811.658784271117 1.3370432E-15
5812.995748737051 1.1658712E-15
5814.333020769904 1.5230724999999999E-15
5815.673793122723 1.6023309999999998E-15
5817.011681236167 1.3900242999999999E-15
5818.353071282172 1.4805105E-15
5819.691575760036 1.2491680999999999E-15
5821.0335837838 1.6240952E-15
5822.372704910043 1.7572416E-15
5823.71213409934 1.5283794E-15
5825.055069254977 1.4313313499999999E-15
5826.395115518667 1.5986629E-15
5827.738669363894 1.3854537E-15
5829.079332986262 1.7146315000000001E-15
5830.423505806108 1.7274239E-15
5831.764787071572 1.485234E-15
5833.106376897028 1.6064077E-15
5834.4514783443055 1.4994602999999999E-15
5835.793686239559 1.49594E-15
5837.139407374435 1.6471333999999998E-15
5838.48223362423 1.637703E-15
5839.828574732194 1.5429437E-15
5841.1720196214055 1.5897738000000001E-15
5842.515773568347 1.4987415E-15
5843.863044801715 1.4361144E-15
5845.2074178154635 1.4432079E-15
5846.55530973605 1.4157872E-15
5847.900302101808 1.6151615E-15
5849.248814995563 1.4136357E-15
5850.594426998667 1.4697184999999998E-15
5851.940348558043 1.4995938999999999E-15
5853.289793077589 1.5553804E-15
5854.63633470239 1.5093437E-15
5855.986400910385 1.5948197E-15
5857.333562886274 1.6224329E-15
5858.684251069132 1.4613883E-15
5860.032033681905 1.7130302E-15
5861.380126350296 1.5986181E-15
5862.731747661751 1.7214494999999999E-15
5864.080461395796 1.5400731E-15
5865.432705398548 1.6700716E-15
5866.7820404843715 1.5600232999999999E-15
5868.134907465294 1.6002571E-15
5869.484864189151 1.4229756999999999E-15
5870.835131468779 1.4782648E-15
5872.188933083531 1.58618145E-15
5873.539822430655 1.5535751E-15
5874.894247741169 1.5408326E-15
5876.245759442374 1.3998048999999999E-15
5877.600808735987 1.4109493000000001E-15
5878.952943077992 1.6109472E-15
5880.305388476725 1.5518235E-15
5881.6613739118275 1.6166332E-15
5883.0144423815145 1.6437574000000002E-15
5884.371052518464 1.5306377E-15
5885.724744346154 1.5155628E-15
5887.08197947275 1.5006482E-15
5888.436294945624 1.3494925999999999E-15
5889.7941553497985 1.8278331999999998E-15
5891.149094755168 1.9571125E-15
5892.504345862568 1.4447724E-15
5893.8631443503 1.4338269E-15
5895.219019821242 1.5230088E-15
5896.578444306793 1.6984298999999999E-15
5897.934944428921 1.3686434999999999E-15
5899.294995200688 1.6962082E-15
5900.6521202617805 1.5821182999999999E-15
5902.009557527709 1.5165604999999998E-15
5903.370547896257 1.6112898E-15
5904.728610532891 1.5198955E-15
5906.090227909057 1.4983385999999999E-15
5907.448916204503 1.4001498E-15
5908.811160877149 1.4105542E-15
5910.170475119649 1.5957776000000001E-15
5911.530102070604 1.4343413999999999E-15
5912.893287855697 1.4147406E-15
5914.253541186144 1.4199398E-15
5915.6173549902815 1.5461198E-15
5916.978234988793 1.6069122E-15
5918.342677101303 1.5691815E-15
5919.704184056584 1.628141E-15
5921.066004224752 1.554069E-15
5922.43138896782 1.5050016E-15
5923.793836525893 1.5581212E-15
5925.159850301065 1.4628357E-15
5926.522925538082 1.5059272999999999E-15
5927.8895686351525 1.6062769E-15
5929.253271840285 1.1698121E-15
5930.6172887635485 1.4404973E-15
5931.984876011736 1.3157139000000001E-15
5933.349521336949 1.3364623E-15
5934.717738631933 1.2312519999999999E-15
5936.0830126486 1.3896094E-15
5937.451860280644 1.3905529E-15
5938.817763278403 1.5356504E-15
5940.183980500352 1.4917477999999998E-15
5941.553773806525 1.4709402E-15
5942.920620444101 1.5197381E-15
5944.2910448134 1.4753805E-15
5945.658521156573 1.5084766999999998E-15
5947.02957687973 1.6208583999999998E-15
5948.397683218606 1.5801056E-15
5949.766104288548 1.5879911E-15
5951.138107211303 1.4764173E-15
5952.507158712183 1.4688352999999999E-15
5953.879793716033 1.587032E-15
5955.249475938291 1.351741E-15
5956.622743314438 1.4445475999999998E-15
5957.993056548646 1.5867917E-15
5959.363685021613 1.4649922E-15
5960.737901125286 1.387151E-15
5962.109161046141 1.4474213000000001E-15
5963.484010250522 1.4109318999999999E-15
5964.855901910172 1.4374655E-15
5966.23138450693 1.5739181E-15
5967.603908196417 1.5144295E-15
5968.976747633175 1.5992623999999998E-15
5970.353180487856 1.5749696E-15
5971.726652391092 1.5812916E-15
5973.103719367736 1.6342072999999999E-15
5974.477824028827 1.389473E-15
5975.855525419574 1.553802E-15
5977.230263130031 1.5662601999999999E-15
5978.605317097091 1.6343554E-15
5979.983970278624 1.7050916999999998E-15
5981.359657732395 1.608998E-15
5982.738946058795 1.5458202E-15
5984.115267291124 1.3785410000000001E-15
5985.495191055002 1.298934E-15
5986.8721463578695 1.5156492E-15
5988.249418427496 1.4366401E-15
5989.630295517494 1.6482911999999998E-15
5991.00820209571 1.5679698E-15
5992.38971535513 1.4646770999999999E-15
5993.768256734253 1.5519896499999999E-15
5995.150406456177 1.4680145E-15
5996.52958292866 1.4122758E-15
5997.912369406305 1.43323345E-15
5999.292181264735 1.5514314E-15
6000.672310547069 1.630891E-15
6002.056052328553 1.4995393E-15
6003.436817435793 1.5228085999999998E-15
6004.821196706461 1.5266846E-15
6006.202597931531 1.494841E-15
6007.587614985072 1.5221883E-15
6008.969652621033 1.3454967999999999E-15
6010.352008192935 1.5023888E-15
6011.7379820913175 1.5418788E-15
6013.120974513777 1.4831142E-15
6014.507586929677 1.470729E-15
6015.891216496089 1.4950959E-15
6017.278467723672 1.4720159E-15
6018.66273472757 1.3947918E-15
6020.047320180272 1.447644E-15
6021.435529796186 1.6266867E-15
6022.820753126751 1.4808192999999998E-15
6024.209602290176 1.5780424E-15
6025.5954637924715 1.5802655E-15
6026.984952798049 1.5799379E-15
6028.371452766081 1.638479E-15
6029.758271696611 1.6093435E-15
6031.148720636495 1.452513E-15
6032.536178473848 1.3821098E-15
6033.927267992901 1.5197615E-15
6035.315365031421 1.4250726E-15
6036.707095424756 1.3710193999999999E-15
6038.095831958924 1.5066570999999998E-15
6039.484887970107 1.4204703E-15
6040.877579846221 1.5163975E-15
6042.26727579485 1.6011379999999998E-15
6043.660609283453 1.6220982E-15
6045.050945464346 1.6241935999999998E-15
6046.444920861026 1.6352804E-15
6047.835897569138 1.6115728E-15
6049.227194269615 1.4718145E-15
6050.622132700046 1.4638465E-15
6052.014070370253 1.4642979E-15
6053.409651448156 1.5430598E-15
6054.802230383389 1.4454463E-15
6056.198454404833 1.4692954E-15
6057.59167490052 1.514281E-15
6058.985215904751 1.3565727E-15
6060.382404513419 1.3926538E-15
6061.77658752133 1.3426456999999998E-15
6063.174419814127 1.4540452999999999E-15
6064.569245121489 1.4320878E-15
6065.967721394961 1.5156E-15
6067.363189297681 1.5961288E-15
6068.758978225957 1.5164195E-15
6070.15842064263 1.5382323E-15
6071.554852610205 1.5042709E-15
6072.954939749335 1.5825233000000001E-15
6074.352015052455 1.5810997E-15
6075.752747211066 1.6045466999999998E-15
6077.150466146116 1.5928424E-15
6078.548506624569 1.4728912E-15
6079.950206484868 1.506259E-15
6081.348891039908 1.51184025E-15
6082.751236662669 1.5049543E-15
6084.15056559102 1.4890123E-15
6085.5535572737435 1.5092672E-15
6086.953530872269 1.5511696E-15
6088.353826532881 1.5239812E-15
6089.757787478295 1.4782930999999998E-15
6091.158728254453 1.5413663E-15
6092.563336004008 1.5596173E-15
6093.9649221929185 1.5565652999999998E-15
6095.370177044599 1.5710886E-15
6096.7724089436015 1.5926113E-15
6098.178311195526 1.5189911999999998E-15
6099.581189102099 1.4373889E-15
6100.984389738892 1.562232E-15
6102.391263264284 1.6481187999999999E-15
6103.795110354946 1.5817433E-15
6105.202632026304 1.4535192E-15
6106.607125868654 1.6064855999999998E-15
6108.01529598458 1.5923427999999998E-15
6109.420436876577 1.5243391E-15
6110.825901019391 1.6084140000000001E-15
6112.235043975547 1.6249549999999998E-15
6113.641155615025 1.5018882E-15
6115.050947762675 1.4692738E-15
6116.457707197117 1.5702568E-15
6117.86814883534 1.5482469E-15
6119.275556363188 1.3907202E-15
6120.683287663288 1.6933406999999999E-15
6122.0947037110345 1.9634367E-15
6123.503083552277 1.5363682999999999E-15
6124.915149838727 1.6403244E-15
6126.324178519895 1.6687649E-15
6127.736895344614 1.4418081E-15
6129.146573164627 1.5967306999999999E-15
6130.55657527917 1.525525E-15
6131.970268085233 1.52824335E-15
6133.380919787082 1.6208977E-15
6134.795263880752 1.6336185E-15
6136.2065654691705 1.4389321000000001E-15
6137.621561150494 1.3269842E-15
6139.033512924885 1.3869318E-15
6140.445789516927 1.4696708E-15
6141.8617627539525 1.4762691E-15
6143.274689981151 1.3640288999999998E-15
6144.691315556375 1.4980591E-15
6146.104893718478 1.6070082E-15
6147.522171932433 1.56903E-15
6148.936401329324 1.5760255999999999E-15
6150.350956067829 1.5717389E-15
6151.7692134143845 1.5853213E-15
6153.1844198375875 1.6725376E-15
6154.60333057463 1.6028572E-15
6156.019188982761 1.4736943999999999E-15
6157.4387534113075 1.6332578999999998E-15
6158.855264104736 1.6071473999999998E-15
6160.272100664588 1.53201885E-15
6161.692645805175 1.622034E-15
6163.110135100958 1.4912350999999998E-15
6164.531334686018 1.4464809E-15
6165.949477018448 1.5168748E-15
6167.371331349483 1.6328299000000002E-15
6168.790127019413 1.4425437999999999E-15
6170.209249081423 1.5363849999999998E-15
6171.6320857064875 1.5737745999999999E-15
6173.051861557358 1.4805453999999998E-15
6174.475353682581 1.5014964999999999E-15
6175.895783623513 1.441347E-15
6177.319931550884 1.6013097999999998E-15
6178.741015883216 1.6606549999999998E-15
6180.1624271341325 1.5346395E-15
6181.587558940072 1.4893401E-15
6183.009625034478 1.5431984999999998E-15
6184.435413397965 1.5265498E-15
6185.858134637546 1.4838660000000001E-15
6187.284579861057 1.6029464999999998E-15
6188.707956547638 1.5767958E-15
6190.131660680156 1.5220104E-15
6191.559091369333 1.5739729999999999E-15
6192.98345140167 1.5707304999999999E-15
6194.411539707489 1.4705398E-15
6195.836555941817 1.4768694E-15
6197.265302167242 1.5051777E-15
6198.690974905874 1.6101501E-15
6200.1169756186455 1.6273351999999998E-15
6201.546708899394 1.5795547E-15
6202.973366570018 1.5649168E-15
6204.403758528211 1.5843339E-15
6205.831073459348 1.641964E-15
6207.262124398438 1.6322475000000001E-15
6208.690096892887 1.53623295E-15
6210.121807116466 1.6026466E-15
6211.550437477165 1.4210926999999999E-15
6212.979396492403 1.4531537999999999E-15
6214.412095818996 1.4468114999999999E-15
6215.841713154974 1.4676465E-15
6217.275072525467 1.4232462999999999E-15
6218.705348485475 1.4654478E-15
6220.139368203951 1.4244460999999998E-15
6221.570303091415 1.4993219E-15
6223.001567163568 1.4147339000000001E-15
6224.436577580584 1.4580087E-15
6225.868501035417 1.5634008E-15
6227.30417256105 1.5143834E-15
6228.736755702341 1.5330337E-15
6230.173088641165 1.5886820999999998E-15
6231.60633177283 1.5266079E-15
6233.039904620194 1.4426837000000001E-15
6234.4772298556545 1.534361E-15
6235.911463149349 1.5823097000000001E-15
6237.349450559865 1.6082778999999998E-15
6238.784344604158 1.5699965999999999E-15
6240.222994494791 1.5273312E-15
6241.658549594091 1.5534805E-15
6243.094434940954 1.5658564E-15
6244.5340787289 1.4955207E-15
6245.970625587462 1.42347355E-15
6247.410932618618 1.4688706E-15
6248.848141293637 1.3923463999999999E-15
6250.28911187356 1.350893E-15
6251.726982669934 1.3596831999999999E-15
6253.165184246594 1.2233358E-15
6254.607150327088 1.3138288E-15
6256.046014482533 1.340628E-15
6257.488644876116 1.356038E-15
6258.928171915596 1.4049483E-15
6260.371466928317 1.39663105E-15
6261.811657157222 1.5276109999999998E-15
6263.252178699995 1.463338E-15
6264.696470819131 1.4928318000000001E-15
6266.137656009497 1.5491778E-15
6267.5826135133275 1.4971787E-15
6269.024462657027 1.4652593E-15
6270.470085852094 1.5162930499999999E-15
6271.912599255011 1.6240380999999998E-15
6273.35544450624 1.6168465E-15
6274.802066416156 1.5265513E-15
6276.245576385509 1.4939239000000001E-15
6277.692864753453 1.4691553E-15
6279.137039747164 1.4668604999999998E-15
6280.584994880173 1.427324E-15
6282.029835204619 1.5160992E-15
6283.475007912683 1.4605371E-15
6284.923963371571 1.5266280999999999E-15
6286.369801870016 1.4674213999999998E-15
6287.819424861997 1.6323294E-15
6289.265929457552 1.4558035999999999E-15
6290.716220290158 1.4678226E-15
6292.163391289695 1.6360994000000002E-15
6293.61089520902 1.5371086999999999E-15
6295.062187981131 1.4989462E-15
6296.510358764825 1.5684593E-15
6297.962320146828 1.5207845E-15
6299.411158102115 1.590365E-15
6300.863788402039 1.5272121E-15
6302.313293836285 1.4331571E-15
6303.763132727352 1.8815142E-15
6305.216766583012 1.5042474E-15
6306.667273414168 1.6350092E-15
6308.121576958257 1.6028896E-15
6309.572752037223 1.58114195E-15
6311.027725578265 1.6254950999999998E-15
6312.479569212902 1.6029668999999999E-15
6313.931746842259 1.4206875E-15
6315.3877255578755 1.5632056E-15
6316.840572204777 1.5121039E-15
6318.2972216890985 1.4956604999999998E-15
6319.750737661762 1.5117584E-15
6321.2080582238095 1.5155986999999999E-15
6322.662243830593 1.5567784E-15
6324.120235779532 1.5523073999999999E-15
6325.575091328935 1.4812928E-15
6327.030281565945 1.5014751E-15
6328.489280774739 1.583461E-15
6329.945141417202 1.5620155999999999E-15
6331.40481278624 1.6394317999999998E-15
6332.86134414301 1.5520449E-15
6334.321687981956 1.5507863E-15
6335.778890362031 1.5631511E-15
6337.2364279696 1.659055E-15
6338.697780693213 1.4705176E-15
6340.155989787666 1.6530912E-15
6341.618015755786 1.5532565E-15
6343.0768966464775 1.5379409000000001E-15
6344.5395961692675 1.543743E-15
6345.999149165695 1.5175355E-15
6347.45903793037 1.5756111E-15
6348.922747965262 1.5558942E-15
6350.3833092999985 1.4799802E-15
6351.84769366541 1.4560364E-15
6353.308927880062 1.458673E-15
6354.773986886655 1.4849114E-15
6356.235894291217 1.4001293E-15
6357.698138005656 1.4912482E-15
6359.16420915441 1.4595897E-15
6360.627126523835 1.5432392E-15
6362.093873090873 1.5410717999999999E-15
6363.557464425637 1.5558561999999999E-15
6365.024886722123 1.5995988E-15
6366.48915233272 1.6260283E-15
6367.953754795697 1.4672905E-15
6369.422190867032 1.4818811E-15
6370.88746807167 1.5209450999999999E-15
6372.356580650807 1.5261085E-15
6373.822532907958 1.5179755999999999E-15
6375.292322306564 1.5101656E-15
6376.758949927224 1.5474045999999998E-15
6378.225914943642 1.5394576E-15
6379.69671975242 1.4980786E-15
6381.164360598926 1.5164119E-15
6382.635843006781 1.3858696999999998E-15
6384.104159994729 1.3482758E-15
6385.576320313833 1.44377165E-15
6387.04531375472 1.4282870000000001E-15
6388.514645135619 1.519527E-15
6389.987822502855 1.5791626000000001E-15
6391.457830804024 1.4441019E-15
6392.931686863375 1.47340145E-15
6394.402372396671 1.5506294E-15
6395.87690746081 1.5955354E-15
6397.348270538234 1.5116640999999998E-15
6398.8199721008 1.540995E-15
6400.295525853674 1.557457E-15
6401.767905428454 1.5328303999999998E-15
6403.244138968241 1.6062055999999997E-15
6404.717196867592 1.5400651999999999E-15
6406.194110507472 1.4458993E-15
6407.667847043899 1.5743189E-15
6409.1419226114795 1.54744835E-15
6410.619856583343 1.5420479E-15
6412.094611256839 1.5095402999999998E-15
6413.573226112183 1.5623086E-15
6415.0486602044575 1.5831868E-15
6416.527956256964 1.6484821E-15
6418.004070081025 1.6020817E-15
6419.480523483132 1.6093231E-15
6420.960841513523 1.495146E-15
6422.437975117012 1.6483056999999997E-15
6423.918975129217 1.6336379999999998E-15
6425.3967892474575 1.5471422E-15
6426.878471555666 1.539174E-15
6428.35696650217 1.5185745000000001E-15
6429.835801574493 1.5275429E-15
6431.3185075091405 1.6633769999999998E-15
6432.79802388008 1.5933935E-15
6434.281412896649 1.4353545E-15
6435.761610880079 1.5433007E-15
6437.245683293265 1.5360658999999999E-15
6438.726563203205 1.5344174E-15
6440.211319327847 1.4793989E-15
6441.69288147846 1.5249255E-15
6443.174784460498 1.5899625999999998E-15
6444.660566335137 1.5823033999999999E-15
6446.143152029177 1.5735478000000001E-15
6447.6296184028215 1.5638242999999999E-15
6449.112887123388 1.6673158999999998E-15
6450.600038311386 1.5732005E-15
6452.0839903731485 1.5807937000000001E-15
6453.568283816133 1.5429292E-15
6455.056462408768 1.5889183E-15
6456.541439665038 1.5358866E-15
6458.030303860845 1.5027821E-15
6459.515965245433 1.5482442000000001E-15
6461.00551536027 1.526016E-15
6462.491861188352 1.5548662E-15
6463.97854894834 1.5793087999999998E-15
6465.469128125123 1.4561096E-15
6466.956500801456 1.4710098999999998E-15
6468.447766687359 1.4667425E-15
6469.93582459558 1.4595087E-15
6471.4277775069695 1.5821633E-15
6472.916520962763 1.5159074E-15
6474.405606902032 1.4081794E-15
6475.898590535348 1.4035576999999999E-15
6477.388362495803 1.4297133999999999E-15
6478.8820339459735 1.5087857E-15
6480.372492243664 1.5588326999999998E-15
6481.866851827563 1.634609E-15
6483.3579967786845 1.5744184E-15
6484.849484765744 1.458637E-15
6486.34487673423 1.4451638000000001E-15
6487.8370518490965 1.5278079E-15
6489.333132743954 1.5994094E-15
6490.825995303188 1.5605749E-15
6492.322765441804 1.4965492E-15
6493.816315762113 1.4813413999999999E-15
6495.31020967171 1.4711557E-15
6496.808013860255 1.44933815E-15
6498.302596006069 1.4211166E-15
6499.801090232293 1.4496932E-15
6501.296360931392 1.4853099999999999E-15
6502.795545513197 1.5420280999999999E-15
6504.291505082798 1.5730752E-15
6505.7878087959325 1.4885194E-15
6507.288029095694 1.5372064999999998E-15
6508.78502215524 1.4809896999999999E-15
6510.285933605783 1.5048723999999999E-15
6511.783616329321 1.4469047E-15
6513.285219249057 1.4232243999999999E-15
6514.783591954317 1.3672968E-15
6516.282309358247 1.32508745E-15
6517.78494966666 1.4124188E-15
6519.284357528989 1.51072235E-15
6520.7876901030795 1.48159685E-15
6522.2877887419 1.5531243999999999E-15
6523.791813900594 1.6204836E-15
6525.292603634146 1.5316364999999998E-15
6526.793738622404 1.5112992999999999E-15
6528.298802843189 1.5463751E-15
6529.800629403624 1.5522284499999999E-15
6531.306387006783 1.5046184E-15
6532.808905458001 1.38368E-15
6534.315356762974 1.406832E-15
6535.818567423731 1.534125E-15
6537.322123896126 1.4216813E-15
6538.829615939302 1.4478921E-15
6540.333865099451 1.4245863E-15
6541.842051643496 1.2976738E-15
6543.34699381052 1.4282783500000001E-15
6544.855875175392 1.3877077E-15
6546.361510668558 1.4008571E-15
